Time,Country Code,Country Name,GDP (current US$),GDP growth (annual %),Number of infant deaths,Number of neonatal deaths,"Mortality rate, neonatal (per 1,000 live births)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Net migration,"Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Fertility rate, total (births per woman)",Sex ratio at birth (male births per female births),Population growth (annual %),"Population, total","Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)",Rural population,Rural population growth (annual %),Rural population (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population),"Healthy life expectancy, total (years)","Healthy life expectancy, male (years)","Healthy life expectancy, female (years)"
2006,USA,United States,13815586948000.0,2.8,28120.0,18795.0,4.4,96.0,92.0,1113259.0,39.8,80.9,141.1,14.3,8.1,6.0,6.7,7.3,80.3,77.7,75.2,2.1,1.0,1.0,298379912.0,151383683.0,50.7,146996229.0,49.3,59380586.0,0.1,19.9,1.2,238999326.0,80.1,65.6,64.5,66.6
2006,VEN,Venezuela,183477522123.9,9.9,9152.0,6227.0,10.4,71.0,82.0,-27239.0,96.2,95.8,214.1,22.1,5.3,13.4,15.4,17.2,76.9,72.7,68.9,2.6,1.1,1.6,27102081.0,13551989.0,50.0,13550091.0,50.0,3257670.0,1.4,12.0,1.6,23844411.0,88.0,65.3,62.5,68.5
2006,VUT,Vanuatu,439358717.6,8.5,166.0,86.0,12.1,68.0,52.0,-481.0,70.8,142.1,207.1,31.8,5.8,22.0,23.7,25.4,72.0,69.5,67.4,4.1,1.1,2.4,222923.0,109949.0,49.3,112974.0,50.7,170777.0,2.0,76.6,3.7,52146.0,23.4,,,
2006,WSM,Samoa,499923757.8,2.1,91.0,43.0,7.7,50.0,54.0,-3553.0,36.4,110.0,185.2,28.9,5.2,14.8,16.5,18.1,75.0,72.0,69.4,4.4,1.1,0.4,189379.0,91624.0,48.4,97754.0,51.6,149645.0,0.7,79.0,-0.7,39734.0,21.0,,,
2007,ARG,Argentina,287530508430.6,9.0,10068.0,6030.0,8.4,91.0,94.0,-18051.0,66.4,92.5,167.5,18.0,7.7,12.5,14.1,15.5,78.5,75.0,71.5,2.4,1.1,1.0,39876111.0,20190731.0,50.6,19685381.0,49.4,3841665.0,-0.7,9.6,1.2,36034446.0,90.4,65.8,63.9,67.8
2007,AUS,Australia,854427259166.2,3.8,1261.0,896.0,3.1,92.0,94.0,251231.0,16.7,48.1,84.7,14.1,6.7,4.1,4.5,5.0,83.7,81.3,79.0,2.0,1.1,1.8,20827622.0,10475417.0,50.3,10352205.0,49.7,3161216.0,1.0,15.2,2.0,17666406.0,84.8,,,
2007,BLZ,Belize,1696000000.0,3.3,126.0,68.0,9.4,96.0,96.0,2707.0,79.7,142.5,238.1,24.6,5.1,15.6,17.3,18.9,73.5,70.7,68.2,2.9,1.1,2.9,297173.0,148119.0,49.8,149054.0,50.2,162616.0,2.9,54.7,2.8,134557.0,45.3,64.1,62.8,65.5
2007,BOL,Bolivia,13120183207.7,4.6,10118.0,6504.0,24.8,84.0,86.0,-13667.0,79.3,169.6,250.2,27.0,8.2,35.1,38.9,42.4,67.4,65.0,62.9,3.4,1.0,1.8,9711152.0,4813399.0,49.6,4897753.0,50.4,3390940.0,0.5,34.9,2.5,6320212.0,65.1,60.9,61.0,60.9
2007,BRA,Brazil,1397084349956.4,6.1,61128.0,40044.0,12.8,99.0,99.0,-30331.0,73.1,101.1,206.0,16.4,6.1,17.1,19.5,21.7,75.9,72.4,69.0,1.9,1.0,1.0,190779453.0,96616434.0,50.6,94163019.0,49.4,31577815.0,-0.8,16.6,1.4,159201638.0,83.4,62.9,60.8,65.0
2007,CAN,Canada,1468820407783.3,2.1,1827.0,1384.0,3.8,94.0,94.0,210817.0,14.2,55.5,91.8,11.3,7.1,4.7,5.1,5.5,82.9,80.5,78.3,1.7,1.1,1.0,32889025.0,16588348.0,50.4,16300676.0,49.6,6447564.0,0.0,19.6,1.2,26441461.0,80.4,69.9,68.9,70.8
2007,CHL,Chile,172565850839.2,5.2,1768.0,1277.0,5.4,96.0,92.0,20188.0,54.0,68.5,123.1,14.3,5.8,6.8,7.6,8.3,80.5,77.8,75.0,1.8,1.0,1.0,16495538.0,8308544.0,50.4,8186994.0,49.6,2160915.0,0.5,13.1,1.0,14334623.0,86.9,67.8,66.7,69.0
2007,COL,Colombia,206181823187.7,6.7,13676.0,8694.0,11.0,94.0,95.0,-49575.0,82.9,83.6,185.0,18.2,5.0,15.3,17.3,19.2,77.4,73.8,70.4,2.1,1.0,1.2,43306582.0,21863668.0,50.5,21442913.0,49.5,10040198.0,-0.4,23.2,1.8,33266384.0,76.8,67.1,65.3,68.9
2007,CRI,Costa Rica,26884700345.0,8.2,715.0,515.0,6.9,89.0,90.0,6273.0,67.8,60.2,115.7,16.8,4.3,8.7,9.7,10.5,80.9,78.5,76.1,2.0,1.0,1.4,4440019.0,2208704.0,49.7,2231315.0,50.3,1413080.0,-2.4,31.8,3.2,3026939.0,68.2,69.7,68.4,71.0
2007,CUB,Cuba,54262870370.4,7.3,612.0,357.0,3.2,93.0,97.0,-14434.0,44.1,82.2,129.7,9.9,8.0,4.9,5.5,6.1,79.7,77.3,75.1,1.4,1.1,0.1,11269887.0,5637238.0,50.0,5632650.0,50.0,2668709.0,-0.3,23.7,0.2,8601178.0,76.3,68.5,67.6,69.3
2007,ECU,Ecuador,51007777000.0,2.2,5929.0,3290.0,10.2,96.0,98.0,-9625.0,89.2,99.2,177.0,22.6,4.8,16.0,18.5,20.8,77.9,74.8,71.8,2.7,1.0,1.7,14251835.0,7118765.0,49.9,7133070.0,50.1,5400875.0,1.2,37.9,2.0,8850960.0,62.1,64.5,63.0,66.1
2007,FJI,Fiji,3378314599.8,-0.9,428.0,235.0,11.0,99.0,94.0,-8101.0,41.6,199.1,274.8,23.9,7.1,18.7,20.1,21.5,68.7,66.8,65.1,2.9,1.1,0.9,890648.0,436189.0,49.0,454459.0,51.0,439472.0,0.1,49.3,1.6,451176.0,50.7,,,
2007,FSM,Micronesia,256787200.0,-1.8,84.0,53.0,18.9,79.0,92.0,-3123.0,44.0,98.3,171.4,25.4,4.7,25.0,29.5,33.6,74.0,71.1,68.3,3.4,1.1,-0.7,109532.0,54279.0,49.6,55253.0,50.4,85088.0,-0.7,77.7,-0.7,24444.0,22.3,,,
2007,GTM,Guatemala,33567868322.6,6.3,12709.0,7088.0,17.7,85.0,86.0,-40617.0,91.6,142.8,267.4,29.2,5.4,28.4,32.0,35.3,73.7,70.1,66.6,3.7,1.0,2.0,13477017.0,6791673.0,50.4,6685344.0,49.6,7074356.0,1.4,52.5,2.6,6402661.0,47.5,60.3,58.1,62.5
2007,GUY,Guyana,2730971150.0,7.2,549.0,407.0,23.9,94.0,96.0,-13629.0,87.5,199.1,318.5,22.3,7.2,28.0,32.2,36.2,69.8,66.3,63.1,2.8,1.0,-0.2,756521.0,379546.0,50.2,376976.0,49.8,549665.0,0.1,72.7,-1.1,206856.0,27.3,56.7,54.9,58.7
2007,HND,Honduras,12361257680.6,6.2,5083.0,3313.0,15.1,94.0,94.0,-5039.0,97.4,140.2,185.9,27.6,4.5,20.5,23.2,25.8,72.4,70.4,68.5,3.3,1.1,2.3,7924462.0,3916700.0,49.4,4007762.0,50.6,3969759.0,1.0,50.1,3.6,3954703.0,49.9,62.3,62.4,62.2
2007,HTI,Haiti,9522763153.8,4.7,16444.0,7744.0,29.1,64.0,60.0,-27017.0,65.5,221.9,299.1,28.2,8.9,56.2,62.6,68.6,63.4,61.1,58.8,3.6,1.0,1.7,9420826.0,4741167.0,50.3,4679659.0,49.7,5221587.0,-0.1,55.4,3.9,4199239.0,44.6,52.5,53.2,51.9
2007,KIR,Kiribati,132671743.0,2.0,148.0,78.0,25.6,94.0,93.0,-399.0,43.5,189.4,238.9,29.9,7.1,44.8,49.8,54.6,66.5,64.8,63.1,3.9,1.1,1.9,101998.0,52031.0,51.0,49967.0,49.0,56236.0,0.4,55.1,3.8,45762.0,44.9,,,
2007,MEX,Mexico,1052696282278.9,2.3,41435.0,21126.0,9.2,98.0,96.0,-309663.0,72.3,103.8,184.9,21.1,5.3,16.2,18.1,20.0,77.0,74.2,71.5,2.4,1.0,1.3,108302973.0,55278659.0,51.0,53024314.0,49.0,24996326.0,0.0,23.1,1.7,83306647.0,76.9,65.5,64.6,66.4
2007,MHL,Marshall Islands,149870000.0,3.4,60.0,34.0,18.3,93.0,94.0,-1662.0,89.7,254.3,314.1,33.3,6.7,28.6,32.6,36.5,65.3,63.4,61.7,4.0,1.1,-0.3,54038.0,26360.0,48.8,27678.0,51.2,15063.0,-2.1,27.9,0.4,38975.0,72.1,,,
2007,NIC,Nicaragua,7423313548.5,5.1,3202.0,1974.0,14.2,93.0,99.0,-31360.0,101.1,136.1,236.5,24.7,5.1,20.3,23.2,25.9,72.6,69.6,66.5,2.7,1.0,1.4,5607453.0,2844711.0,50.7,2762742.0,49.3,2448887.0,0.9,43.7,1.7,3158566.0,56.3,64.6,63.1,66.2
2007,NRU,Nauru,,-22.9,10.0,8.0,24.5,99.0,99.0,-258.0,77.1,309.5,483.3,30.9,8.6,27.8,31.2,34.4,62.6,58.5,55.4,3.6,1.1,-0.3,10267.0,5019.0,48.9,5247.0,51.1,0.0,,0.0,-0.3,10267.0,100.0,,,
2007,NZL,New Zealand,137188946865.6,3.0,327.0,184.0,2.9,88.0,79.0,2976.0,31.6,58.4,91.6,15.2,6.8,4.8,5.3,5.9,82.2,80.2,78.2,2.2,1.1,0.9,4223800.0,2157193.0,51.1,2066607.0,48.9,576971.0,1.4,13.7,0.9,3646829.0,86.3,,,
2007,PAN,Panama,21295984200.0,12.0,1371.0,912.0,12.2,85.0,95.0,4330.0,89.1,80.5,151.7,21.8,4.6,16.5,18.5,20.4,79.3,76.2,73.2,2.6,1.0,1.9,3431614.0,1709605.0,49.8,1722008.0,50.2,1226184.0,1.0,35.7,2.3,2205430.0,64.3,68.2,66.9,69.7
2007,PER,Peru,102170981144.1,8.5,11483.0,6993.0,11.1,93.0,92.0,-236705.0,67.9,112.3,160.4,22.0,6.4,16.3,18.2,20.0,75.3,73.2,71.3,2.7,1.0,0.8,28600387.0,14303686.0,50.0,14296701.0,50.0,6920436.0,-0.8,24.2,1.3,21679951.0,75.8,68.4,67.7,69.0
2007,PLW,Palau,198897700.0,2.0,6.0,4.0,13.3,94.0,91.0,-337.0,30.9,,,13.8,7.5,20.2,22.8,25.2,,,,,1.1,-1.3,19366.0,9008.0,46.5,10358.0,53.5,5296.0,-4.0,27.3,-0.3,14070.0,72.7,,,
2007,PNG,Papua New Guinea,9545177014.1,7.8,10267.0,5969.0,27.4,66.0,72.0,48204.0,71.6,242.7,301.3,31.6,7.5,44.3,47.9,51.1,63.9,62.0,60.6,4.1,1.1,3.1,6921066.0,3314819.0,47.9,3606247.0,52.1,6016275.0,3.1,86.9,3.0,904791.0,13.1,,,
2007,PRY,Paraguay,17856393235.4,5.4,3117.0,1998.0,15.2,95.0,91.0,-45914.0,74.7,135.1,212.1,23.4,5.5,21.3,23.7,26.0,74.1,71.1,68.3,2.9,1.1,1.0,5590145.0,2772888.0,49.6,2817256.0,50.4,2331873.0,0.2,41.7,1.6,3258272.0,58.3,65.9,64.8,67.1
2007,SLB,Solomon Islands,695295347.6,3.6,401.0,200.0,11.7,88.0,90.0,-2901.0,64.3,167.0,225.6,33.8,5.9,21.7,23.7,25.6,70.0,68.0,66.3,4.4,1.1,2.2,504619.0,245462.0,48.6,259158.0,51.4,410286.0,1.7,81.3,4.6,94333.0,18.7,,,
2007,SLV,El Salvador,17011750000.0,1.9,2368.0,1296.0,10.6,99.0,99.0,-56863.0,76.2,121.1,297.0,20.2,6.8,17.2,19.1,20.9,75.7,71.1,66.3,2.3,1.1,0.2,6044131.0,3153993.0,52.2,2890138.0,47.8,2249988.0,-1.4,37.2,1.1,3794143.0,62.8,64.1,60.5,67.7
2007,SUR,Suriname,2936612021.9,5.1,254.0,186.0,16.4,84.0,85.0,-1316.0,70.2,174.0,281.1,21.5,7.7,19.5,22.4,25.1,71.6,68.2,65.1,2.7,1.0,1.1,527946.0,262113.0,49.6,265833.0,50.4,176614.0,1.3,33.5,1.0,351332.0,66.5,62.2,60.4,64.0
2007,TON,Tonga,298513956.2,0.3,37.0,18.0,5.9,99.0,99.0,-1985.0,21.9,157.3,247.7,28.3,6.6,10.6,12.1,13.5,73.2,70.0,67.2,4.1,1.1,0.4,106638.0,52584.0,49.3,54053.0,50.7,81869.0,0.4,76.8,0.6,24769.0,23.2,,,
2007,TUV,Tuvalu,28449502.1,7.1,7.0,5.0,20.0,97.0,95.0,-6.0,34.4,223.2,348.5,22.6,9.9,25.4,29.1,32.5,67.2,63.9,60.8,3.6,1.1,1.2,10149.0,5006.0,49.3,5143.0,50.7,4898.0,-0.9,48.3,3.2,5251.0,51.7,,,
2007,URY,Uruguay,23410572634.3,6.5,539.0,295.0,6.0,94.0,96.0,-10752.0,65.7,82.1,156.9,14.6,9.2,9.7,11.0,12.3,80.6,76.5,72.3,2.0,1.0,0.2,3328651.0,1723823.0,51.8,1604827.0,48.2,207075.0,-3.4,6.2,0.4,3121576.0,93.8,66.3,64.2,68.3
2007,USA,United States,14474226905000.0,2.0,28244.0,18734.0,4.3,96.0,92.0,1108509.0,40.4,79.4,138.6,14.3,8.0,5.9,6.6,7.2,80.6,78.0,75.5,2.1,1.0,1.0,301231207.0,152829130.0,50.7,148402076.0,49.3,59435929.0,0.1,19.7,1.2,241795278.0,80.3,65.7,64.6,66.7
2007,VEN,Venezuela,230364012575.7,8.8,8950.0,6140.0,10.3,62.0,87.0,-36052.0,95.7,92.8,213.1,21.7,5.2,13.0,15.0,16.8,77.3,73.1,69.1,2.6,1.1,1.5,27525097.0,13770877.0,50.0,13754221.0,50.0,3301360.0,1.3,12.0,1.6,24223737.0,88.0,65.2,62.2,68.6
2007,VUT,Vanuatu,516392922.5,2.9,171.0,89.0,12.2,70.0,56.0,-498.0,69.5,140.2,205.0,32.1,5.8,22.1,23.8,25.4,72.0,69.5,67.5,4.1,1.1,2.4,228345.0,112704.0,49.4,115641.0,50.6,174257.0,2.0,76.3,3.7,54088.0,23.7,,,
2007,WSM,Samoa,573548459.8,0.5,91.0,43.0,7.7,65.0,63.0,-3334.0,36.9,109.0,183.1,28.9,5.2,14.8,16.5,18.2,75.0,72.1,69.5,4.4,1.1,0.6,190478.0,92269.0,48.4,98209.0,51.6,150954.0,0.9,79.2,-0.5,39524.0,20.8,,,
2008,ARG,Argentina,361558037110.4,4.1,9834.0,5808.0,8.1,93.0,96.0,-12450.0,66.1,88.9,157.5,17.8,7.5,12.2,13.7,15.1,78.9,75.6,72.3,2.3,1.1,1.0,40273769.0,20387718.0,50.6,19886051.0,49.4,3813926.0,-0.7,9.5,1.2,36459843.0,90.5,66.1,64.1,68.1
2008,AUS,Australia,1055642793196.1,3.6,1277.0,894.0,3.0,92.0,94.0,278516.0,17.8,46.6,82.0,14.0,6.7,3.9,4.4,4.8,83.7,81.4,79.2,2.0,1.1,2.0,21249199.0,10678307.0,50.3,10570891.0,49.7,3199492.0,1.2,15.1,2.1,18049707.0,84.9,,,
2008,BLZ,Belize,1729000000.0,-1.5,124.0,70.0,9.5,94.0,96.0,2702.0,77.0,135.3,231.8,24.0,4.9,15.3,17.0,18.5,74.0,71.2,68.6,2.8,1.1,2.8,305671.0,152520.0,49.9,153151.0,50.1,167318.0,2.9,54.7,2.8,138353.0,45.3,64.5,63.2,65.9
2008,BOL,Bolivia,16674324661.9,6.1,9613.0,6279.0,23.9,88.0,92.0,-13417.0,77.6,164.4,247.3,26.5,8.0,33.3,36.9,40.2,67.9,65.4,63.2,3.4,1.0,1.7,9880593.0,4898788.0,49.6,4981806.0,50.4,3405346.0,0.4,34.5,2.4,6475247.0,65.5,61.2,61.2,61.1
2008,BRA,Brazil,1695824565928.7,5.1,56776.0,37474.0,12.2,99.0,99.0,-35373.0,69.8,98.6,201.0,15.9,6.1,16.2,18.4,20.5,76.1,72.7,69.4,1.8,1.0,1.0,192672317.0,97612571.0,50.7,95059746.0,49.3,31311178.0,-0.8,16.3,1.3,161361139.0,83.7,63.1,61.0,65.2
2008,CAN,Canada,1552989690721.6,1.0,1871.0,1410.0,3.8,92.0,93.0,237962.0,14.6,55.9,89.9,11.5,7.2,4.7,5.1,5.5,83.0,80.7,78.5,1.7,1.1,1.1,33247118.0,16769997.0,50.4,16477121.0,49.6,6457255.0,0.2,19.4,1.3,26789863.0,80.6,70.0,69.1,70.9
2008,CHL,Chile,179663403197.0,3.8,1801.0,1287.0,5.3,95.0,96.0,22516.0,55.4,64.7,122.4,14.5,5.6,6.9,7.6,8.2,81.2,78.5,75.7,1.8,1.0,1.0,16661462.0,8392523.0,50.4,8268938.0,49.6,2172821.0,0.5,13.0,1.1,14488641.0,87.0,68.1,67.0,69.3
2008,COL,Colombia,242186949772.5,3.3,13078.0,8304.0,10.7,92.0,92.0,-63246.0,81.0,81.3,177.2,17.7,4.9,14.9,16.8,18.6,77.7,74.3,70.9,2.1,1.0,1.2,43815313.0,22128690.0,50.5,21686623.0,49.5,9988139.0,-0.5,22.8,1.7,33827174.0,77.2,67.4,65.5,69.2
2008,CRI,Costa Rica,30801744881.0,4.7,713.0,515.0,6.8,90.0,89.0,5833.0,69.9,59.8,117.9,16.9,4.4,8.6,9.5,10.3,81.0,78.4,76.0,2.0,1.0,1.4,4501921.0,2240104.0,49.8,2261818.0,50.2,1378038.0,-2.5,30.6,3.2,3123883.0,69.4,69.6,68.3,71.0
2008,CUB,Cuba,56302129629.6,4.1,628.0,378.0,3.1,95.0,98.0,-24636.0,51.5,80.9,128.7,10.8,8.1,4.8,5.4,5.9,79.8,77.4,75.2,1.6,1.1,0.1,11276609.0,5642613.0,50.0,5633996.0,50.0,2659814.0,-0.3,23.6,0.2,8616795.0,76.4,68.4,67.7,69.2
2008,ECU,Ecuador,61762635000.0,6.4,5720.0,3158.0,9.7,96.0,98.0,-8776.0,90.7,97.5,175.7,22.4,4.8,15.4,17.7,20.0,78.1,75.0,71.9,2.7,1.0,1.7,14496797.0,7242204.0,50.0,7254593.0,50.0,5465292.0,1.2,37.7,2.0,9031505.0,62.3,64.6,63.0,66.3
2008,FJI,Fiji,3523185919.6,1.0,429.0,220.0,10.3,99.0,95.0,-9625.0,41.0,196.8,272.8,23.6,7.1,18.8,20.2,21.6,68.9,66.9,65.2,2.9,1.1,0.7,896731.0,439316.0,49.0,457414.0,51.0,438089.0,-0.3,48.9,1.6,458642.0,51.1,,,
2008,FSM,Micronesia,263145100.0,-2.4,81.0,52.0,18.8,85.0,86.0,-3069.0,42.0,93.5,174.4,24.8,4.7,24.9,29.2,33.4,74.3,71.1,68.2,3.3,1.1,-0.8,108704.0,53877.0,49.6,54828.0,50.4,84451.0,-0.8,77.7,-0.8,24253.0,22.3,,,
2008,GTM,Guatemala,38503862830.7,3.3,12243.0,6879.0,17.3,95.0,96.0,-42607.0,90.5,138.9,260.8,28.4,5.4,27.4,30.8,34.1,73.9,70.4,66.9,3.6,1.0,1.9,13739299.0,6925630.0,50.4,6813669.0,49.6,7170952.0,1.4,52.2,2.6,6568347.0,47.8,60.6,58.3,62.9
2008,GUY,Guyana,3025187923.6,1.8,531.0,394.0,23.5,93.0,95.0,-13886.0,84.9,198.7,319.2,22.0,7.3,27.5,31.6,35.5,69.8,66.3,63.1,2.7,1.0,-0.3,754150.0,378592.0,50.2,375558.0,49.8,549738.0,0.0,72.9,-1.2,204412.0,27.1,56.8,55.0,58.7
2008,HND,Honduras,13881701033.7,4.2,4874.0,3224.0,14.8,93.0,93.0,-5039.0,94.7,140.9,186.9,26.9,4.5,19.7,22.4,24.9,72.5,70.4,68.5,3.2,1.1,2.2,8101777.0,4003999.0,49.4,4097779.0,50.6,4005032.0,0.9,49.4,3.5,4096745.0,50.6,62.3,62.4,62.3
2008,HTI,Haiti,10485225353.2,2.7,16167.0,7714.0,28.9,64.0,62.0,-27644.0,64.4,217.4,296.5,27.8,8.9,55.1,61.3,67.2,63.7,61.3,59.0,3.6,1.0,1.6,9575247.0,4819071.0,50.3,4756176.0,49.7,5213626.0,-0.2,54.4,3.8,4361621.0,45.6,52.7,53.4,52.3
2008,KIR,Kiribati,141042610.3,-2.1,154.0,81.0,25.6,82.0,72.0,-411.0,44.8,189.6,239.0,30.4,7.1,44.9,49.9,54.7,66.5,64.8,63.1,3.9,1.1,1.9,103966.0,53046.0,51.0,50920.0,49.0,56447.0,0.4,54.3,3.8,47519.0,45.7,,,
2008,MEX,Mexico,1109989063586.6,1.1,39914.0,20951.0,9.2,96.0,96.0,-321847.0,74.1,103.5,188.3,20.7,5.4,15.7,17.5,19.3,77.0,74.2,71.4,2.4,1.0,1.3,109684489.0,55985191.0,51.0,53699298.0,49.0,24983933.0,-0.0,22.8,1.7,84700556.0,77.2,65.2,64.1,66.3
2008,MHL,Marshall Islands,145969100.0,-7.6,58.0,32.0,18.2,95.0,86.0,-1641.0,87.4,258.6,317.0,32.5,6.8,28.3,32.4,36.2,65.1,63.2,61.7,3.9,1.1,-0.4,53816.0,26261.0,48.8,27555.0,51.2,14739.0,-2.2,27.4,0.3,39077.0,72.6,,,
2008,NIC,Nicaragua,8496946608.2,3.4,3086.0,1956.0,14.0,97.0,99.0,-30675.0,99.4,126.2,228.0,24.5,4.8,19.5,22.2,24.8,73.7,70.6,67.5,2.7,1.0,1.4,5687744.0,2885445.0,50.7,2802298.0,49.3,2472747.0,1.0,43.5,1.8,3214997.0,56.5,64.7,63.1,66.3
2008,NRU,Nauru,,22.2,10.0,8.0,24.4,99.0,99.0,-263.0,76.0,306.8,477.9,32.1,8.5,27.8,31.2,34.3,62.8,58.8,55.7,3.7,1.1,-0.2,10243.0,5016.0,49.0,5228.0,51.0,0.0,,0.0,-0.2,10243.0,100.0,,,
2008,NZL,New Zealand,133131369930.4,-1.1,337.0,188.0,2.9,89.0,86.0,4679.0,33.0,58.3,87.7,15.1,6.8,4.7,5.3,5.8,82.4,80.4,78.4,2.2,1.1,0.8,4259800.0,2176078.0,51.1,2083721.0,48.9,584445.0,1.3,13.7,0.8,3675355.0,86.3,,,
2008,PAN,Panama,25155888600.0,9.9,1349.0,895.0,11.8,86.0,96.0,4568.0,91.3,80.9,154.8,21.7,4.7,16.0,18.0,19.9,79.4,76.2,73.2,2.6,1.0,1.8,3495276.0,1741781.0,49.8,1753495.0,50.2,1238726.0,1.0,35.4,2.3,2256550.0,64.6,68.1,66.6,69.8
2008,PER,Peru,120550599815.4,9.1,10775.0,6606.0,10.5,93.0,92.0,-235263.0,68.1,110.4,160.7,21.7,6.6,15.4,17.2,18.9,75.5,73.4,71.4,2.6,1.0,0.7,28806185.0,14418159.0,50.1,14388026.0,49.9,6898505.0,-0.3,23.9,1.0,21907680.0,76.1,68.5,68.0,69.1
2008,PLW,Palau,198283900.0,-5.8,6.0,3.0,12.9,92.0,97.0,-342.0,31.3,,,14.5,8.4,19.8,22.3,24.7,,,,,1.1,-1.4,19102.0,8912.0,46.7,10190.0,53.3,5083.0,-4.1,26.6,-0.4,14019.0,73.4,,,
2008,PNG,Papua New Guinea,11670840931.8,-0.3,10245.0,6012.0,27.1,56.0,66.0,48988.0,69.6,226.3,298.9,31.2,7.3,43.4,46.9,50.2,64.8,62.6,60.8,4.0,1.1,3.1,7137988.0,3419577.0,47.9,3718410.0,52.1,6206124.0,3.1,86.9,2.9,931864.0,13.1,,,
2008,PRY,Paraguay,24615267663.5,6.5,3029.0,1938.0,14.7,89.0,91.0,-44677.0,75.8,132.9,208.8,23.2,5.5,20.8,23.1,25.3,74.3,71.4,68.7,2.8,1.1,1.0,5645148.0,2801155.0,49.6,2843994.0,50.4,2336414.0,0.2,41.4,1.5,3308734.0,58.6,66.0,64.9,67.2
2008,SLB,Solomon Islands,776339395.2,6.2,401.0,198.0,11.4,85.0,71.0,-2964.0,63.5,161.8,220.0,33.7,5.7,21.2,23.3,25.1,70.4,68.4,66.7,4.4,1.1,2.2,516001.0,251172.0,48.7,264829.0,51.3,417249.0,1.7,80.9,4.6,98752.0,19.1,,,
2008,SLV,El Salvador,17986890000.0,2.1,2211.0,1226.0,10.1,98.0,95.0,-56087.0,73.8,120.5,291.1,19.8,6.7,16.4,18.2,19.9,75.9,71.4,66.7,2.3,1.1,0.4,6068099.0,3166854.0,52.2,2901244.0,47.8,2204055.0,-2.1,36.3,1.8,3864044.0,63.7,64.6,61.0,67.9
2008,SUR,Suriname,3532969034.6,4.1,246.0,180.0,15.9,85.0,86.0,-1265.0,68.2,167.4,272.8,21.1,7.5,19.0,21.8,24.5,72.3,68.8,65.7,2.7,1.0,1.1,533938.0,265315.0,49.7,268623.0,50.3,178981.0,1.3,33.5,1.0,354957.0,66.5,62.2,60.4,64.2
2008,TON,Tonga,344428609.0,4.8,36.0,17.0,5.7,99.0,99.0,-2085.0,21.4,157.2,245.2,28.0,6.6,10.3,11.8,13.2,73.3,70.2,67.4,4.0,1.1,0.3,106932.0,52863.0,49.4,54069.0,50.6,82037.0,0.2,76.7,0.5,24895.0,23.3,,,
2008,TUV,Tuvalu,31873846.7,6.7,6.0,4.0,18.7,99.0,93.0,-1.0,34.8,221.0,355.1,22.3,9.9,24.6,28.1,31.4,67.5,63.9,60.7,3.5,1.1,1.2,10272.0,5045.0,49.1,5227.0,50.9,4852.0,-0.9,47.2,3.2,5420.0,52.8,,,
2008,URY,Uruguay,30366213119.3,7.2,500.0,261.0,5.4,94.0,95.0,-9460.0,65.6,81.7,156.5,14.5,9.3,9.1,10.3,11.5,80.7,76.6,72.4,2.0,1.0,0.2,3336126.0,1727547.0,51.8,1608578.0,48.2,200234.0,-3.4,6.0,0.5,3135892.0,94.0,66.6,64.6,68.6
2008,USA,United States,14769857911000.0,0.1,27752.0,18173.0,4.3,96.0,92.0,1095864.0,39.6,78.7,136.8,14.0,8.1,5.8,6.5,7.1,80.6,78.0,75.6,2.1,1.0,0.9,304093966.0,154289840.0,50.7,149804127.0,49.3,59486862.0,0.1,19.6,1.2,244607104.0,80.4,65.7,64.7,66.7
2008,VEN,Venezuela,315953388510.7,5.3,8814.0,6073.0,10.1,50.0,93.0,-43636.0,96.4,96.6,227.4,21.4,5.6,12.9,14.8,16.5,76.9,72.4,68.3,2.5,1.0,1.5,27933833.0,13984235.0,50.1,13949599.0,49.9,3343400.0,1.3,12.0,1.5,24590433.0,88.0,65.0,61.9,68.5
2008,VUT,Vanuatu,590748237.0,5.6,178.0,93.0,12.2,73.0,61.0,-531.0,69.3,139.1,203.3,32.5,5.9,22.2,23.9,25.5,72.1,69.6,67.6,4.1,1.1,2.4,233952.0,115554.0,49.4,118398.0,50.6,177839.0,2.0,76.0,3.7,56113.0,24.0,,,
2008,WSM,Samoa,641346191.7,3.6,93.0,44.0,7.8,39.0,44.0,-3244.0,38.5,108.4,181.5,29.3,5.2,14.8,16.6,18.2,75.0,72.2,69.6,4.5,1.1,0.7,191787.0,93008.0,48.5,98778.0,51.5,152425.0,1.0,79.5,-0.4,39362.0,20.5,,,
